userName,rating,date,review
Renjith Ravi,5,2021-06-25 23:00:41,Super
Fg Df,1,2021-06-25 22:39:57,Its good
MD RAHAD,5,2021-06-25 22:22:46,Md Rahat
Khalid Hussain,5,2021-06-25 22:15:29,Very Very good
রাজ পরি tv,5,2021-06-25 22:08:41,Veri good app
rezaul karim,5,2021-06-25 22:05:40,very good
Kamran Khalid,5,2021-06-25 22:03:26,Good
Mohamed Abdelmaogood,4,2021-06-25 21:51:36,Good
sajid mahmood,5,2021-06-25 21:42:16,Updated all the time
Tania howlader,5,2021-06-25 21:40:05,wow
Zahara Ninja,5,2021-06-25 21:37:51,excellent
story world,4,2021-06-25 21:27:09,Majbori ha
Rakib Hasan,5,2021-06-25 21:25:19,good apps helfull
Md bijoy Ahamed,1,2021-06-25 21:18:11,Md Bijoy ahameh
Majeed Syed,5,2021-06-25 21:16:15,Excellent organised
jisan chowdury,5,2021-06-25 21:06:29,nice apo
Md Harun,5,2021-06-25 20:56:54,good
tifur rahaman,5,2021-06-25 20:53:25,Ok
Jose George,5,2021-06-25 20:51:42,Very Good
Sajida Mahmood,5,2021-06-25 20:46:56,I have tried so many times to open this app I have installed and uninstalled this app so many times and it is still not working I have the version installed and it does not work How do I download the Version
lyrica buzz,5,2021-06-25 20:46:37,Thank you for this application that is easy to use useful and important at the same time and comfortable because it contains everything from the national identity to personal information license cards bios passport and a very wonderful and complete dictionary
Mohamedakbar Ismail,5,2021-06-25 20:44:28,Useful
Sk Trick&Tips,5,2021-06-25 20:39:05,Awesome
Dampe Khan,5,2021-06-25 20:36:56,Good
Rey Perote,5,2021-06-25 20:35:00,Very good
joy kj,4,2021-06-25 20:30:01,Very poor need to improve performance
Afrin Bano,5,2021-06-25 20:26:43,Great work
Xain Mughal,2,2021-06-25 20:17:35,It should be Able to use by home wife
Georgejose Rekha,5,2021-06-25 20:13:59,Good
Mohammed Abdul Baseer,4,2021-06-25 20:06:10,Well designed
Mr Reddy,1,2021-06-25 19:49:48,Good
Lala Saif,1,2021-06-25 19:39:23,I hated Arbic country
alwin jose,5,2021-06-25 19:32:12,Good
Nold Forsee,5,2021-06-25 19:31:40,Great
Lyan & Zahra,4,2021-06-25 19:28:51,Good
sattam marwan,5,2021-06-25 19:23:52,Very good application
juan one,5,2021-06-25 19:21:15,apps is up to date
Abdul Jabbar,5,2021-06-25 19:21:03,Good
Ameen Bashs,5,2021-06-25 19:19:45,Super
Shokatali Khan,5,2021-06-25 19:14:40,Nice apps
Nelson Chakco,5,2021-06-25 19:14:24,Good aap
Rodgie Leonardo,5,2021-06-25 19:12:06,Great app centralise I hope we have like this in our country
Michael Bertulfo,5,2021-06-25 18:56:02,Good
Nabil El-Masry,5,2021-06-25 18:55:28,Excellent Service
muhammad tahir,5,2021-06-25 18:51:46,Very good app
Jobed Miah,5,2021-06-25 18:50:24,Nicee
Zia Studio,5,2021-06-25 18:44:32,Good
Arjun Maddheshiya,5,2021-06-25 18:41:46,Nice
Jaime Cacayan,5,2021-06-25 18:41:16,Amazing
Ghulam Mustafa,5,2021-06-25 18:37:02,Very good all
Mohamad Fairoos,4,2021-06-25 18:32:18,Nice app
Adnan Khan,5,2021-06-25 18:24:03,Nice application
Muhammad Rahman,5,2021-06-25 18:15:30,Nice app
Maricel Regueta,5,2021-06-25 18:11:33,Health wise it is a great apps
Star J,5,2021-06-25 18:11:30,Gd
MUSHTHAQ AHAMED,1,2021-06-25 18:09:12,Unable to book covid test after updating the app today Had to reinstall the app and it worked Thanks
Sameh 2015,5,2021-06-25 18:04:51,Very cool app with many features
Gaisuddin Sekh,3,2021-06-25 18:03:26,Good
Ali A,5,2021-06-25 18:00:34,Good
Roms Balane Jr.,5,2021-06-25 17:59:28,The best app In the Amazing
Katherine Gozum,5,2021-06-25 17:45:53,Good job
Javedali Blog,5,2021-06-25 17:33:55,Very nice app
Jp 123 Jp123,3,2021-06-25 17:29:31,yaear
Hafeez Muhammad,5,2021-06-25 17:25:31,Good nice apps Thanks
Vikas Clappana,5,2021-06-25 17:25:26,Very good
Edwardson Mauhay,5,2021-06-25 17:23:30,Good
Mohammed Ashraf,5,2021-06-25 17:21:00,Good
Mohd Shakeel,5,2021-06-25 17:11:27,Good
محمد محمد,1,2021-06-25 17:05:30,Very nice app
Ramesh Bisokarma,5,2021-06-25 16:59:27,Safety for health
Nadeem Sayed,3,2021-06-25 16:59:12,awsome
Shafique Ahmad,5,2021-06-25 16:42:56,Great And Gift to foreign employees from the Custodian of two holy places Malik Salman bin Abdulaziz we are thankful for this favour
Sayyed Zeeshan,5,2021-06-25 16:40:45,Best and butifull
Ibrahim Hossain,5,2021-06-25 16:34:57,Good
Fakhrealam Fakhrealam,5,2021-06-25 16:34:11,Good
Salah_uddin1,5,2021-06-25 16:29:21,Good
Sanjar Alim,5,2021-06-25 16:27:01,Good app
jawed mohd,5,2021-06-25 16:26:37,Great app and positive feedback
Wasim Vlogs From Makkah,5,2021-06-25 16:19:34,Good
ÑÁWAF,1,2021-06-25 16:18:28,failure
Mohammad Azeem,5,2021-06-25 16:13:26,Very good
agavin mayo,5,2021-06-25 16:06:15,Easy to use
Amjed Mhammed,5,2021-06-25 16:00:41,Good
Bc Nanda,4,2021-06-25 15:59:29,good
White Black,5,2021-06-25 15:59:20,Updates
nawser mohamed,5,2021-06-25 15:49:45,Great
melody montano,5,2021-06-25 15:46:10,Very good
Shanoob Siju,5,2021-06-25 15:44:06,Excellent
SANA ARSLAN,5,2021-06-25 15:35:06,Best
imamul Hasan,3,2021-06-25 15:32:39,Veery good apps
Khamed jahuran,4,2021-06-25 15:06:45,Perfect best apps
Kaleem Ahmed,5,2021-06-25 15:05:20,Great
Buddha Rai,5,2021-06-25 14:42:58,Good app
Mondragon Sharmine,5,2021-06-25 14:40:00,Very good
Ashutosh Biswas,5,2021-06-25 14:35:51,Excellent
Abdul Malek,5,2021-06-25 14:27:49,Good
Jhelly Sih,5,2021-06-25 14:27:41,Accurate
Kamran Aslam,5,2021-06-25 14:25:36,Good
Saajir City,5,2021-06-25 14:19:45,Good night
Usman Khan,1,2021-06-25 14:15:05,Good app
Miraj Ahmed,5,2021-06-25 14:14:28,Meraj
ARUN D'SOUZA,5,2021-06-25 14:12:36,Very nice app
Ammara Tanvir,5,2021-06-25 14:08:02,Alhamdulillah well
Ansar Abbas,5,2021-06-25 14:06:25,Nice app
arnulfo inson,5,2021-06-25 13:53:36,Very slow and poor
Rose S. U,5,2021-06-25 13:53:05,Verry nice good
Eklakh Ahmud,3,2021-06-25 13:52:53,Good
FAHAD VAI,5,2021-06-25 13:15:37,this app is so good
Black Heart Radiz Mayalu,5,2021-06-25 13:15:26,Download let
Saleem Ali,5,2021-06-25 13:06:39,Good for us
Abu Abdulrahman,4,2021-06-25 12:46:32,Problem solved thanks
pk raj sitapur p.k raj sitapur,5,2021-06-25 12:36:15,Good
Hanif Jummy,5,2021-06-25 12:29:21,God nice Saudi is best
Musab Omar,5,2021-06-25 12:25:00,This app in nessury more than your self
Vipin Sahu,5,2021-06-25 12:24:50,Good
Michael Saldonedo,5,2021-06-25 12:24:29,Good
Cherif Timsiline,5,2021-06-25 12:16:05,Very useful application
Jojo Sanguyo,5,2021-06-25 12:15:30,Very good apps
Don Faheem,5,2021-06-25 12:14:34,Yari good thank God
Mehran Ahmed,5,2021-06-25 12:13:19,Soo helpful
shafiq alam,5,2021-06-25 12:01:46,Very good
Fatimah Ahmad,5,2021-06-25 11:59:44,Nit woking
Tuan Hashim,5,2021-06-25 11:57:20,Tawakkalna makes ease of entering various locations
RUBUL AHMED,5,2021-06-25 11:45:46,Ok
Suvaas Lama,5,2021-06-25 11:42:38,Very Good
M&N Records,1,2021-06-25 11:41:23,Ca not select nationality idk why Please fix
Jasmine Kooh,5,2021-06-25 11:40:00,Good apps
kamrul islam,5,2021-06-25 11:38:40,Good app
felipe balles,5,2021-06-25 11:34:24,Very nice and not just to me but for evryone to maintain the safetyness againts you of this apps
Baher Almotawe باهر المطوع,1,2021-06-25 11:31:04,Annoying app
Sameer Loves you,5,2021-06-25 11:27:31,It is Easy To Use
Mohamed Gaber,5,2021-06-25 11:26:29,Its very good aap and very helpful
Ram Jan,4,2021-06-25 11:24:44,Good
Ali Rehman,5,2021-06-25 11:20:09,Good
Deep house,5,2021-06-25 11:11:40,Best service App
Zx Xx,5,2021-06-25 11:07:05,Need re install it
sheraz baig,5,2021-06-25 11:04:13,Allhumdulliha
Guard Beasat,5,2021-06-25 10:54:52,Best application
Abdul Quazim,4,2021-06-25 10:54:13,Good but some time not working
BOSS WEB,5,2021-06-25 10:52:20,Best
AHMED MAQSOOD YOUTUBE CHANEL,5,2021-06-25 10:51:13,good App
Syed Rasool,5,2021-06-25 10:42:21,Good
Babu Patwary,5,2021-06-25 10:41:25,Good
Syed Rizvi G,3,2021-06-25 10:36:29,this app can be the best app if the crushing service is improved and also its taking again n again to updates which has already been updated
Tilak Prasad Nepal,5,2021-06-25 10:34:33,Not updated
Maylene Roca,5,2021-06-25 10:25:04,perfect
SAIFUL KSA,5,2021-06-25 10:22:35,This app very good
Noufal Ebrahim,5,2021-06-25 10:18:10,Good
Jamshed Alam,5,2021-06-25 10:08:40,Awesome app
Guma Khan,5,2021-06-25 10:04:17,Amazing app
khader shaih,5,2021-06-25 09:58:27,Nice app
Mohammed ashwaq,5,2021-06-25 09:57:18,Excellent service
darlyn urmatan,5,2021-06-25 09:46:14,Its comfortable I would to us going out
M. S. Alrifaey,5,2021-06-25 09:39:00,Very good
Mohammed Ayub,5,2021-06-25 09:34:19,Good
baburajkoppam Klmr,4,2021-06-25 09:32:45,Too good
روز SHABIR,5,2021-06-25 09:32:04,Good Good
Sagar Kaushal,5,2021-06-25 09:31:45,Super
ANSHAD ALI,5,2021-06-25 09:24:36,Good for saftey
Belle Manalungsung,1,2021-06-25 09:08:10,Always update the apps
afzal jatoi,5,2021-06-25 09:01:19,Good
Shahulhameed MohamedhakkimRahuman,1,2021-06-25 08:54:48,Good
Javed Tiyagi,5,2021-06-25 08:40:26,excellent
Mohammed Arif,3,2021-06-25 08:38:47,Good aplication
Shaik Khaleel,5,2021-06-25 08:38:11,Good
Meraj Farhan,5,2021-06-25 08:32:45,Very Nice App
Tuan Hadji Cassim,5,2021-06-25 08:32:10,Very good
Irfan APTC,5,2021-06-25 08:30:24,Nice app
Ireneo Broncano,5,2021-06-25 08:28:02,Very user frienly
sukumar deb,3,2021-06-25 08:26:35,tf
Umar Hashmi,5,2021-06-25 07:51:55,Good
funny show RH,5,2021-06-25 07:51:17,Good
Mustafa Nazir,5,2021-06-25 07:36:32,Amazing
Jikelyn MD Kailyn,2,2021-06-25 07:25:17,Always loading theres bugs stucks this app system not work properly
Mc Yousuf,5,2021-06-25 07:21:13,Very good
Prasannan K.P,4,2021-06-25 07:18:39,For me it was very good
Roshan khan,5,2021-06-25 07:11:41,Awesome it is very nice system Thanks to government of Saudia
Imran Khan,5,2021-06-25 06:52:25,Nice app
allaine santos,5,2021-06-25 06:28:05,Very useful
Aamir Vadgama,5,2021-06-25 06:22:45,Nice app
Anew Flores,5,2021-06-25 06:05:21,useful
Mohamad Fairoos,5,2021-06-25 05:50:23,Superb app well useful I am so much proud of thise app thanks to Saudi government al hamdulilla
Roberto Sanchez,5,2021-06-25 05:36:52,Good for our health and safety
নিঃসঙ্গ জীবন,5,2021-06-25 05:21:57,Very beautiful apps
Mohd Usman,5,2021-06-25 05:16:50,Good app
Arshad Farooque Ansari,4,2021-06-25 05:14:50,Unable to use from outside the kingdom
Ups Hilti Warehouse,5,2021-06-25 05:11:32,Very good
Sultan AlShareef,5,2021-06-25 05:06:58,Very excellent app amazing
Yukesh Rai,5,2021-06-25 05:05:09,Good
Alexandro Areno,2,2021-06-25 04:54:59,Nice
Hamid Altaf,5,2021-06-25 04:52:28,Good
Mizan Khan,5,2021-06-25 04:13:40,Good
Al Shahriar Hasan Rubel,5,2021-06-25 03:54:13,Serch beautiful
Afzal Khan Afzal Khan,5,2021-06-25 03:37:56,Nice
Jude Jose Sabornido,5,2021-06-25 03:35:32,very good
Md qader khan,5,2021-06-25 02:57:55,Please help me
M.Abdul Razzak,5,2021-06-25 02:57:18,Moat useful aap
Yaser Algohary,5,2021-06-25 02:34:58,Impressive
Md Razi,5,2021-06-25 02:24:02,Good
Aneesh Stalin,5,2021-06-25 02:14:06,Good
IMRAN KHAN,4,2021-06-25 02:13:19,Good
Muhamad Auwal,5,2021-06-25 01:57:31,Good
Shahinur Alam,5,2021-06-25 01:56:38,Good
shab jsr,1,2021-06-25 01:49:48,Awful
Md Noman,1,2021-06-25 01:31:54,Nice
Mohammad Hossian,5,2021-06-25 01:30:01,Good
Ehab Omran,5,2021-06-25 01:27:29,A big salute to the people of the Kingdom for the wonderful effort to maintain a disease free environment
Md Rowshon,5,2021-06-25 01:21:32,excellent app
uncommon rocky994425,5,2021-06-25 01:21:26,Wow
Awan Faisall,4,2021-06-25 01:21:08,Nice app
Muhammad Irfan,5,2021-06-25 01:14:54,Good working
Paul. S,1,2021-06-25 01:13:16,Useless
Firoz Alam,4,2021-06-25 00:59:16,Good
Tansenbhiyan Bhuiyan,5,2021-06-25 00:57:31,It is very important to know that information about vaccine data
Saif Ullah,3,2021-06-25 00:53:24,it is very useful app thanks moh
Mahmood Khan,5,2021-06-25 00:47:50,Very useful
Farahan Ashaheed,5,2021-06-25 00:42:59,Good aap
Abdullah Al,5,2021-06-25 00:40:55,Marhaba
SR Music,5,2021-06-25 00:38:24,Good
Alor Dishari,5,2021-06-25 00:35:41,Excellent application for digital information
aya Mahmoud,5,2021-06-25 00:32:29,It is fine
syed ahmed,5,2021-06-25 00:30:50,very good and useful
Balaji Mathu,5,2021-06-25 00:30:00,Good
youtube chittagong,5,2021-06-25 00:29:09,Good
Digital information,5,2021-06-24 23:57:44,Nice
Ghulam Shabbir,5,2021-06-24 23:55:14,Very useful
muhammad vlogs,1,2021-06-24 23:50:56,It logs me out of my account please fix it so two devices can run the same account the same time
SHAHZAD SAMI,5,2021-06-24 23:40:18,Good
Suliman Khan,5,2021-06-24 23:39:21,Good
Salama Sidahmed,4,2021-06-24 23:37:05,Not bad
abdulla mankarathodi mankarathodi,5,2021-06-24 23:30:49,Good app
Shani Khan,5,2021-06-24 23:23:57,Ok
Sajid Shiraz,5,2021-06-24 23:19:04,Good
Md Abdulla,5,2021-06-24 23:18:01,Nice
Muhammad Younis,5,2021-06-24 23:08:35,Niceway
MD AZAD KHAN,5,2021-06-24 23:06:24,Good app
Usman Maher,5,2021-06-24 23:05:17,Nice one
Shafy Kalathil,5,2021-06-24 22:55:01,Useful
Imran Ahmed,1,2021-06-24 22:50:24,Good
Ricky penalosa,5,2021-06-24 22:47:05,Good
Naser Saif,1,2021-06-24 22:46:42,password every time
Zahangir Zibon,4,2021-06-24 22:38:42,NCC app
Md Bablo,5,2021-06-24 22:38:19,Good
Suhaib Basher,5,2021-06-24 22:27:35,Perfect
MD. Jakir,5,2021-06-24 22:25:15,good
afzal pasha,5,2021-06-24 22:23:15,Very good
SMART Me,3,2021-06-24 22:18:52,Time waste every two weeks update to show only green tick
FunnUnlimited BD,5,2021-06-24 22:18:45,Easy to use this apps and lot of functions with hajj umra permit
Irfan Rasheed,5,2021-06-24 21:57:15,good
Gulshan Ali,3,2021-06-24 21:49:41,Good
Bayomy abdelall,5,2021-06-24 21:45:08,Good App
v.christopher manojkumar,4,2021-06-24 21:40:30,Good to use
ABDUL BARI Mohammed,5,2021-06-24 21:39:28,Good in all
Muhammed Zubair Attari,5,2021-06-24 21:38:26,Good app is
Md Rubel,5,2021-06-24 21:38:14,Good
siyad nb,5,2021-06-24 21:35:39,Good
md gias udden,5,2021-06-24 21:35:06,Good
Sameem Khan,5,2021-06-24 21:32:41,Osm
Ali Mohamed Awad Awad,5,2021-06-24 21:32:35,Good
Jameer Siddiqui,5,2021-06-24 21:29:25,Good
M,5,2021-06-24 21:27:46,Very use full app
Hira Aasir,5,2021-06-24 21:21:58,excellent
Md Alamin sk,5,2021-06-24 21:18:48,Good app
Faraz Ahmed,5,2021-06-24 21:05:50,Nice app
Farman Khan,5,2021-06-24 21:02:46,Very good app
Md Asif,5,2021-06-24 20:59:26,Good app
Agilan Cv,5,2021-06-24 20:57:03,Very good
Shemeer Fs,5,2021-06-24 20:51:45,Good
Rashid Shakeel,5,2021-06-24 20:50:56,Good
Nathan Lei,5,2021-06-24 20:49:53,Good
Irfan Khan,5,2021-06-24 20:45:38,Good sarvice
Taimoor Ali,5,2021-06-24 20:45:01,Awesome
Parvin Imran,4,2021-06-24 20:39:55,Excellent
سامي سعيد,5,2021-06-24 20:36:09,Thanks KSA
SAYED MAJID,5,2021-06-24 20:31:07,Very good
Alnasayan Sulaiman,5,2021-06-24 20:05:07,Good
Malik Aftab,5,2021-06-24 20:00:40,Love u saudia Arabia
Sajid Hussain,5,2021-06-24 19:57:47,Excellent
Faiz islam,5,2021-06-24 19:55:03,Good
Muhammad Shabbit,5,2021-06-24 19:52:52,Good service Saudi provides to everyone by using this app
Md Manu,5,2021-06-24 19:48:49,Very good service
Raffy Dela rosa,5,2021-06-24 19:48:47,nice
Sarfaraz Ahmad,5,2021-06-24 19:46:50,Excellent
Jitendra tarai,3,2021-06-24 19:44:27,Good work
Akram Chaudhary,5,2021-06-24 19:43:18,Very nice
marhay na buhay,5,2021-06-24 19:42:35,Fast service
Amazon by Yahya,5,2021-06-24 19:42:33,Ok
Paul Clark,1,2021-06-24 19:33:35,Waste of time I received my full AZ vaccination in the Uk yet I can not get it added to the app The app showed green and healthy but after up date it changed to purple The QR reader does not work Absolute waste of time
Syed Mujahid Hussain Shah,2,2021-06-24 19:29:35,Does not update
Md Habib,5,2021-06-24 19:28:44,Good
Hasibul Islam,4,2021-06-24 19:23:53,Wonder full
Abdus Satter,5,2021-06-24 19:22:19,Helpfully
faizees,5,2021-06-24 19:18:31,Good
Rofik Hossain,4,2021-06-24 19:18:24,very good
SHAHED KHAN,2,2021-06-24 19:18:16,Saifur Rahman
Md Ismail Hossain,5,2021-06-24 19:14:35,Nice app
Technocool dammam,5,2021-06-24 19:11:21,Awesome
Wael Alkilany,5,2021-06-24 19:11:11,Appreciate your conscious effort
Mdrafiqul Islam,5,2021-06-24 19:07:55,Good
Naveed Rauf,3,2021-06-24 19:06:50,Nice
Ida Depalubos,5,2021-06-24 19:06:21,Awesome
Sarath Perera,5,2021-06-24 19:05:48,Very nice
Ibaad Shahid,5,2021-06-24 19:04:39,Very good application
Mohammed nizam,5,2021-06-24 19:04:18,Good
Irfan Shaikh Vlogs,5,2021-06-24 19:02:46,Very niece
raja safdar,3,2021-06-24 18:58:02,Good
Yosof Abdou,5,2021-06-24 18:56:36,Very good
Parvej dewan2021,5,2021-06-24 18:55:34,Nice
RheMerS Music Channel,5,2021-06-24 18:55:19,Very useful
H'A BROTHER' S,5,2021-06-24 18:51:06,Excellent
Jonathan De Guzman,5,2021-06-24 18:49:15,Very good applocation
Azhar Tabbsam,5,2021-06-24 18:47:39,nice
Joy Sibonga,5,2021-06-24 18:45:17,Very good
zishan khan,5,2021-06-24 18:42:46,Very nice
Irfan Ali,5,2021-06-24 18:41:09,Good work
Norambai Talapas,5,2021-06-24 18:35:23,Excellent
Nasruddin ali,5,2021-06-24 18:33:39,Good work this app
Aravind,5,2021-06-24 18:32:39,Good
Sahabu deen,5,2021-06-24 18:29:56,Excellent
Mohammed Ferdous,5,2021-06-24 18:29:50,good
Juanito Seville,5,2021-06-24 18:27:47,ok good
MiSanPhotos&Videos MichaelS,5,2021-06-24 18:27:39,Great app
Babay Sk,5,2021-06-24 18:26:03,Very helpful
Md mahtab alam,4,2021-06-24 18:19:50,Its Ok
evelyn rosero,5,2021-06-24 18:18:34,Ok
Abdul Rasheed,5,2021-06-24 18:16:54,Help full app
lebie celeste,5,2021-06-24 18:10:01,Good and usefull
aamir Khankhan,5,2021-06-24 17:58:54,AS Khan
Saddam Hosain,1,2021-06-24 17:50:36,Good apps
Muhammed Ishtiaq,5,2021-06-24 17:50:24,Cgood
azamgahr babakhan,5,2021-06-24 17:50:13,Good
Mokhtar Salah,5,2021-06-24 17:48:44,excellent
Shahab Ali,5,2021-06-24 17:45:05,Very useful app
rana ahmed,5,2021-06-24 17:43:09,Good
Masula Waheed,5,2021-06-24 17:42:27,Allhamdulillah this aap supporting very yous full
Eric Cendana,5,2021-06-24 17:41:45,Excellent
Pikmi Gamer,1,2021-06-24 17:40:21,Very slow sometimes suddenly logs me out and when I enter my data it gives me that my information is incorrect even though it is entered correctly
LAL MANALEL,5,2021-06-24 17:40:04,Very good App
Anna Vai,5,2021-06-24 17:39:19,Good app
Baaby Haitham,5,2021-06-24 17:36:06,Excellent app
꧁༺MoBkInG PlAyZ_Yt༻꧂,5,2021-06-24 17:33:46,Great job
Mohammed Mustafa,5,2021-06-24 17:25:06,Excellent service Thanks
Latheef Mannarkkad,5,2021-06-24 17:20:52,VERYGOOG
Ahmed Al-Muqahwi,1,2021-06-24 17:13:26,Very good
Shefeek Dammam,5,2021-06-24 17:13:01,Good
Jamez Kupal,5,2021-06-24 17:10:10,Verry good
A Google user,5,2021-06-24 17:01:44,Better
Iftikhar Ahmed Khan,4,2021-06-24 17:00:40,Very good and supportive
Mohammed Habeeb,5,2021-06-24 16:55:50,Good
Robert Glorioso,5,2021-06-24 16:54:28,Very helpful for us
IRSHAD ANSARI,4,2021-06-24 16:50:59,Thanks so much
christopher carlos,5,2021-06-24 16:47:52,Good
Mohamed Sawy,5,2021-06-24 16:47:01,One of the best applications ever
Was Seem,5,2021-06-24 16:40:39,Very helpful apps I am completely with agree
Joel Gueta,5,2021-06-24 16:32:49,Good
Abdul Hannan,5,2021-06-24 16:31:34,nice tawakkalna
Dadullah Haroon,5,2021-06-24 16:29:27,excellent tool for accountability
Md. Aminul Huq,5,2021-06-24 16:25:53,Super
Sorhab Hossain,5,2021-06-24 16:25:51,nice this
Awais Amjad,4,2021-06-24 16:23:33,Only accessible inside the kingdom App is good but takes time to load sometimes
San'ousi Tan'yan,1,2021-06-24 16:18:15,Too slow to open organ donation prompt should not be up front This is to avoid unwanted accidental approval
K P M Vlog,5,2021-06-24 16:09:59,Still not update my vaccine
Safdar J,1,2021-06-24 16:07:30,Not work properly
Issam Elwathig,5,2021-06-24 16:04:26,Perfect
Md Nadeem,5,2021-06-24 15:59:14,Nice
imelda borja,5,2021-06-24 15:57:58,nibe
Mia Perla,1,2021-06-24 15:56:27,My evaluation is not offensive but it may draw the attention of those in charge of the topic to solve the problem which it became clear to me from the evaluations that it is not my problem alone I have two negative results for the corona examination in addition to the institutional stone and the color in the application still has not changed to green I called the health several times and they submitted two reports to me I also called our trust and the employee said to follow up the matter with the health one day in the kingdom and my data in our trust has not been updated yet and my vacation will end soon unfortunately and I am restricted and I cannot move completely freely this is very bad for the tourist and visitor
Raihan Ahmed,5,2021-06-24 15:55:35,Good work
DRaja Np,5,2021-06-24 15:55:04,excited
